ID,SKU,Type,Name,Description,Stock,"Low stock amount","Backorders allowed?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Regular price",Images,Parent,"Meta: vn_name","Meta: vn_price","Meta: vn_contact","Meta: comp_name","Meta: comp_price","Meta: est_freight","Meta: shelf_no","Meta: restock_qty"
6981,T-WCH-PWSN-18,variation,"Pipe Wrench - Spare Nut - 18""","18 Inch",10,2,0,0.125,1.5,1.5,0.75,0.79,,id:6978,"Yantai Newstart Machinery Co., Ltd",0.299496644,"Dany Zhang",,,0.201342282,2A3,10
6982,T-WCH-PWSN-24,variation,"Pipe Wrench - Spare Nut - 24""","24 Inch",10,2,0,0.169,1.5,1.5,0.75,0.79,,id:6978,"Yantai Newstart Machinery Co., Ltd",0.336942333,"Dany Zhang",,,0.225887349,2A3,10
6983,T-WCH-PWSN-36,variation,"Pipe Wrench - Spare Nut - 36""","36 Inch",10,2,0,0.275,1.75,1.75,1,1,,id:6978,"Yantai Newstart Machinery Co., Ltd",0.543294541,"Dany Zhang",,,0.36481555,2A3,10
7803,T-WCH-PWSN-48,variation,"Pipe Wrench - Spare Nut - 48""","48 Inch",10,2,0,0.3,2,2,1.25,2,,id:6978,"Yantai Newstart Machinery Co., Ltd",0.7303,"Dany Zhang",,,0.1537,2A3,10
6979,T-WCH-PWSN-6,variation,"Pipe Wrench - Spare Nut - 6""","6 Inch",5,1,0,0.0225,0.5,0.5,0.5,0.49,,id:6978,"Yantai Newstart Machinery Co., Ltd",0.162386216,"Dany Zhang",,,0.217977893,2A3,5
7601,P-DHP-PSB-112,variation,"Plug - Seat - Brass - 1 1/2""","1 1/2""",0,,0,0.387,2,1.5,1.5,34,,id:7354,"Harris Sales",17,"jeffh.hsc@gmail.com ",,,0,,1
9503,P-DHP-PSB-112USE,variation,"Plug - Seat - Brass - 1 1/2"" - used","1 1/2"", used",1,,0,0.25,,,,7,,id:7354,,,,,,,,0
7602,P-DHP-PSB-114,variation,"Plug - Seat - Brass - 1 1/4""","1 1/4""",2,,0,0.318,2,1.25,1.25,29,,id:7354,"Harris Sales",17,"jeffh.hsc@gmail.com ",,,0,,1
7603,P-DHP-PSB-114USE,variation,"Plug - Seat - Brass - 1 1/4"" - used","1 1/4"", used",2,,0,0.25,,,,9,,id:7354,,,,,,0,,0
7604,P-DHP-PSS-112,variation,"Plug - Seat - Stainless - 1 1/2""","1 1/2""",2,1,0,0.381,2,1.5,1.5,34,,id:7355,"Harris Sales",24.25,"jeffh.hsc@gmail.com ",,,0,,2
7605,P-DHP-PSS-114,variation,"Plug - Seat - Stainless - 1 1/4""","1 1/4""",1,,0,0.293,2,1.25,1.25,34,,id:7355,"Harris Sales",22.5,"jeffh.hsc@gmail.com ",,,0,,1
9383,P-DHP-PSS-134,variation,"Plug - Seat - Stainless - 1 3/4""","1 3/4""",2,,0,1,,,,49,,id:7355,"Harris Sales",,,,,,,1
7606,P-DHP-PSS2-112,variation,"Plug - Seat - Steel - 1 1/2""","1 1/2""",1,,0,0.381,2,1.5,1.5,24,,id:7356,"Harris Sales",14.5,"jeffh.hsc@gmail.com ",,,0,,2
7607,P-DHP-PSS2-112USE,variation,"Plug - Seat - Steel - 1 1/2"" - used","1 1/2"", used",1,,0,0.25,,,,6,,id:7356,,,,,,0,,0
7608,P-DHP-PSS2-114,variation,"Plug - Seat - Steel - 1 1/4""","1 1/4""",2,,0,0.293,2,1.25,1.25,24,,id:7356,"Harris Sales",14.5,"jeffh.hsc@gmail.com ",,,0,,2
7609,P-DHP-PSS2-114USE,variation,"Plug - Seat - Steel - 1 1/4"" - used","1 1/4"", used",1,,0,0.25,,,,9,,id:7356,,,,,,0,,0
7610,P-DHP-PSS2-134,variation,"Plug - Seat - Steel - 1 3/4""","1 3/4""",1,,0,0.25,,,,24,,id:7356,"Harris Sales",16,"jeffh.hsc@gmail.com ",,,0,,0
7611,P-DHP-PSS2-134USE,variation,"Plug - Seat - Steel - 1 3/4"" - used","1 3/4"", used",0,,0,0.25,,,,8,,id:7356,,,,,,0,,0
7612,P-DHP-PSS2-2,variation,"Plug - Seat - Steel - 2""","2""",1,,0,0.25,,,,24,,id:7356,"Harris Sales",17,"jeffh.hsc@gmail.com ",,,0,,0
7613,P-DHP-PSS2-2USE,variation,"Plug - Seat - Steel - 2"" - used","2"", used",1,,0,0.25,,,,8,,id:7356,,,,,,0,,0
6205,P-VLV-PVDIUM-2NPT175P,variation,"Plug Valve - Ductile Iron - US Made - 2"" npt - 175 psi","2"" npt, 175 psi",2,,0,16.1,9.5,6,3.5,179,,id:6203,"Young Skinner Bros",133,cthoendel@youngskinnerbros.com,,,0,6B3,2
6296,P-VLV-PVDIUM-3NPT175P,variation,"Plug Valve - Ductile Iron - US Made - 3"" npt - 175 psi","3"" npt, 175 psi",1,,0,4,,,,319,,id:6203,"Young Skinner Bros",239,cthoendel@youngskinnerbros.com,Arrow,374,0,6B3,2
7727,P-DHP-PLG-40RINU,variation,"Plunger - PA Ring - 40 ring - used","40 ring, used",,,0,10,,,,25,,id:7726,"Harris Sales",,,,,,,0
8129,P-DHP-PLGSM-112X2M0,variation,"Plunger - Spray Metal - Monel Pin - 1 1/2"" x 2' - 002","1 1/2"" x 2', minus 002",3,,0,9.5,24,1.5,1.5,329,,id:7357,"Shengli Oilfield Shengli Petroleum Equipment Co Ltd",167,zhangxh@sjpec.com,,,60.03770997,,7
7614,P-DHP-PLGSM-112X2M02,variation,"Plunger - Spray Metal - Monel Pin - 1 1/2"" x 2' - 003","1 1/2"" x 2', minus 003",2,,0,10,,,,249,,id:7357,"Harris Sales",181.695,"jeffh.hsc@gmail.com ",,,0,,3
9332,P-DHP-PLGSM-112X3M0,variation,"Plunger - Spray Metal - Monel Pin - 1 1/2"" x 3' - 002","1 1/2"" x 3', minus 002",2,1,0,14.1,36,1.5,1.5,599,,id:7357,"Precision International",367.4,andrew.cook@prec-int.com,,,0,,2
7615,P-DHP-PLGSM-112X3M02,variation,"Plunger - Spray Metal - Monel Pin - 1 1/2"" x 3' - 003","1 1/2"" x 3', minus 003",1,,0,14.1,36,1.5,1.5,599,,id:7357,"Harris Sales",436.96,"jeffh.hsc@gmail.com ",,,0,,2
7616,P-DHP-PLGSM-112X4M0,variation,"Plunger - Spray Metal - Monel Pin - 1 1/2"" x 4' - 003","1 1/2"" x 4', minus 003",1,,0,20,,,,429,,id:7357,"Harris Sales",315,"jeffh.hsc@gmail.com ",,,0,,1
7617,P-DHP-PLGSM-114X2M0,variation,"Plunger - Spray Metal - Monel Pin - 1 1/4"" x 2' - 003","1 1/4"" x 2', minus 003",1,,0,8,,,,529,,id:7357,"Harris Sales",381.11,"jeffh.hsc@gmail.com ",,,0,,1
8128,P-DHP-PLGSM-114X3M0,variation,"Plunger - Spray Metal - Monel Pin - 1 1/4"" x 3' - 002","1 1/4"" x 3', minus 002",4,,0,10.5,36,1.25,1.25,319,,id:7357,"Shengli Oilfield Shengli Petroleum Equipment Co Ltd",164,zhangxh@sjpec.com,,,59.40829003,,7
7618,P-DHP-PLGSM-114X3M02,variation,"Plunger - Spray Metal - Monel Pin - 1 1/4"" x 3' - 003","1 1/4"" x 3', minus 003",1,,0,11,36,1.25,1.25,559,,id:7357,"Harris Sales",407.24,"jeffh.hsc@gmail.com ",,,0,,2
7619,P-DHP-PLGSM-114X4M0,variation,"Plunger - Spray Metal - Monel Pin - 1 1/4"" x 4' - 003","1 1/4"" x 4', minus 003",1,,0,16,,,,389,,id:7357,"Harris Sales",285,"jeffh.hsc@gmail.com ",,,0,,1
7620,P-DHP-PLGSM-114X6M0,variation,"Plunger - Spray Metal - Monel Pin - 1 1/4"" x 6' - 003","1 1/4"" x 6', minus 003",1,,0,21,72,1.25,1.25,729,,id:7357,"Harris Sales",515,"jeffh.hsc@gmail.com ",,,0,,1
7621,P-DHP-PLGSM-134X3M0,variation,"Plunger - Spray Metal - Monel Pin - 1 3/4"" x 3' - 003","1 3/4"" x 3', minus 003",1,,0,24,,,,379,,id:7357,"Harris Sales",280,"jeffh.hsc@gmail.com ",,,0,,0
7622,P-DHP-PLGSM-2X2MIN0,variation,"Plunger - Spray Metal - Monel Pin - 2"" x 2' - 003","2"" x 2', minus 003",1,,0,20,,,,379,,id:7357,"Harris Sales",279,"jeffh.hsc@gmail.com ",,,0,,0
7623,P-DHP-PLGSM-2X4MIN0,variation,"Plunger - Spray Metal - Monel Pin - 2"" x 4' - 003","2"" x 4', minus 003",1,,0,40,,,,509,,id:7357,"Harris Sales",375,"jeffh.hsc@gmail.com ",,,0,,0
7624,P-DHP-PLGSM2-112X2M0,variation,"Plunger - Spray Metal - Regular Pin - 1 1/2"" x 2' - 003","1 1/2"" x 2', minus 003",0,,0,10,,,,249,,id:7358,"Harris Sales",186,"jeffh.hsc@gmail.com ",,,0,,0
7741,P-DHP-PLGSM2-112X2M0U,variation,"Plunger - Spray Metal - Regular Pin - 1 1/2"" x 2' - 003 - used","1 1/2"" x 2', minus 003, used",1,,0,10,,,,119,,id:7358,,,,,,,,0
7625,P-DHP-PLGSM2-112X3M0,variation,"Plunger - Spray Metal - Regular Pin - 1 1/2"" x 3' - 003","1 1/2"" x 3', minus 003",0,,0,15,,,,329,,id:7358,"Harris Sales",,"jeffh.hsc@gmail.com ",,,0,,0
8873,P-DHP-PLGSM2-112X3M0U,variation,"Plunger - Spray Metal - Regular Pin - 1 1/2"" x 3' -003 - used","1 1/2"" x 3', minus 003, used",0,,0,15,,,,169,,id:7358,,,,,,,,0
9331,P-DHP-PLGSM2-114X2M0,variation,"Plunger - Spray Metal - Regular Pin - 1 1/4"" x 2' - 002","1 1/4"" x 2', minus 002",1,,0,7.56,24,1.25,1.25,229,,id:7358,"Precision International",137.8,andrew.cook@prec-int.com,,,0,,1
7626,P-DHP-PLGSM2-114X3M0,variation,"Plunger - Spray Metal - Regular Pin - 1 1/4"" x 3' - 003","1 1/4"" x 3', minus 003",2,,0,12,,,,309,,id:7358,"Harris Sales",225,"jeffh.hsc@gmail.com ",,,0,,0
8057,P-DHP-PLGSM2-134X2M0U,variation,"Plunger - Spray Metal - Regular Pin - 1 3/4"" x 2' - 003 - used","1 3/4"" x 2', minus 003, used",0,,0,15,,,,119,,id:7358,,,,,,,,0
8053,P-DHP-PLGSM2-134X3M0U,variation,"Plunger - Spray Metal - Regular Pin - 1 3/4"" x 3' - 003 - used","1 3/4"" x 3', minus 003, used",0,,0,20,,,,149,,id:7358,,,,,,,,0
8016,P-DHP-PLGSM2-134X4M0U,variation,"Plunger - Spray Metal - Regular Pin - 1 3/4"" x 4' - 003 - used","1 3/4"" x 4', minus 003, used",0,,0,15,,,,189,,id:7358,,,,,,,,0
8065,P-DHP-PLGSM2-134X6M0U,variation,"Plunger - Spray Metal - Regular Pin - 1 3/4"" x 6' - 003 - used","1 3/4"" x 6', minus 003, used",0,,0,35,,,,229,,id:7358,,,,,,,,0
7627,P-DHP-PLGSM2-2X3MIN0,variation,"Plunger - Spray Metal - Regular Pin - 2"" x 3' - 003","2"" x 3', minus 003",0,,0,30,,,,444,,id:7358,"Harris Sales",,"jeffh.hsc@gmail.com ",,,0,,0
6072,P-PRD-PRC-1141BOLS,variation,"Polish Rod Clamp - 1 1/4"" - 1 bolt - series b1","1 1/4"", 1 bolt, series B1",1,,0,10,6,5,4.5,99,,id:6071,"MM Equipment",74.1,dustin@mandmequipment.com," Arrow ",119.25,0,3A2,1
6074,P-PRD-PRC-1141BOLS2,variation,"Polish Rod Clamp - 1 1/4"" - 1 bolt - series f1","1 1/4"", 1 bolt, series F1",1,,0,4.06,4,4,2.5,59,,id:6071,"MM Equipment",46.6,dustin@mandmequipment.com," Arrow ",53.25,0,3A2,1
6073,P-PRD-PRC-1142BOLS,variation,"Polish Rod Clamp - 1 1/4"" - 2 bolt - series b2","1 1/4"", 2 bolt, series B2",1,,0,24.5,8,7,7,219,,id:6071,"MM Equipment",169.25,dustin@mandmequipment.com," Arrow ",219.8,0,3A2,1
5613,P-PRL-PRLB-114X112X,variation,"Polish Rod Liner - Brass - 1 1/4"" X 1 1/2"" X 10'","1 1/4"" X 1 1/2"" X 10'\n",1,,0,12,,,,289,,id:5409,"Harris Sales",216.75,"jeffh.hsc@gmail.com ",Arrow,329.09,0,,1
5614,P-PRL-PRLB-114X112X2,variation,"Polish Rod Liner - Brass - 1 1/4"" X 1 1/2"" X 5'","1 1/4"" X 1 1/2"" X 5'\n",5,1,0,10.8,62,2.13,2.13,179,,id:5409,"Harris Sales",134,jeffhhsc@gmail.com,Arrow,299.15,0,,4
5615,P-PRL-PRLB-114X112X3,variation,"Polish Rod Liner - Brass - 1 1/4"" X 1 1/2"" X 6'","1 1/4"" X 1 1/2"" X 6'\n",1,,0,8,,,,199,,id:5409,"Harris Sales",150.5,"jeffh.hsc@gmail.com ",Arrow,228.72,0,,1
5616,P-PRL-PRLB-114X112X4,variation,"Polish Rod Liner - Brass - 1 1/4"" X 1 1/2"" X 7'","1 1/4"" X 1 1/2"" X 7'\n",2,1,0,9,,,,229,,id:5409,"Harris Sales",167,"jeffh.hsc@gmail.com ",Arrow,258.09,0,,2
5617,P-PRL-PRLB-114X112X5,variation,"Polish Rod Liner - Brass - 1 1/4"" X 1 1/2"" X 8'","1 1/4"" X 1 1/2"" X 8'\n",1,,0,10,,,,249,,id:5409,"Harris Sales",183.5,"jeffh.hsc@gmail.com ",,,0,,1
5618,P-PRL-PRLB-4FT,variation,"Polish Rod Liner - Brass - 1 1/8"" X 1 3/8"" X 4'","1 1/8"" X 1 3/8"" X 4' \n",1,,0,9.2,50,2.13,2.13,149,,id:5409,"Harris Sales",108,jeffhhsc@gmail.com,Arrow,242.01,0,,1
5619,P-PRL-PRLB-118X138X,variation,"Polish Rod Liner - Brass - 1 1/8"" X 1 3/8"" X 5'","1 1/8"" X 1 3/8"" X 5'\n",2,1,0,7,,,,168.08,,id:5409,"Harris Sales",124.5,"jeffh.hsc@gmail.com ",Arrow,195.83,0,,2
5620,P-PRL-PRLB-118X138X2,variation,"Polish Rod Liner - Brass - 1 1/8"" X 1 3/8"" X 6'","1 1/8"" X 1 3/8"" X 6'\n",1,,0,12.6,75,3,3,219,,id:5409,"Harris Sales",160.75,"jeffh.hsc@gmail.com ",Arrow,219.51,0,,1
5621,P-PRL-PRLB-118X1516,variation,"Polish Rod Liner - Brass - 1 1/8"" X 1 5/16"" X 6'","1 1/8"" X 1 5/16"" X 6'\n",1,,0,8,,,,189,,id:5409,"Harris Sales",139.75,"jeffh.hsc@gmail.com ",,,0,,1
5622,P-PRL-PRLHF-114X112X,variation,"Polish Rod Liner - Hard Face - 1 1/4"" X 1 1/2"" X 10'","1 1/4"" X 1 1/2"" X 10'\n",1,,0,12,,,,279,,id:5360,"Harris Sales",210.25,"jeffh.hsc@gmail.com ",Arrow,413.21,0,,1
6421,P-PRL-PRLHF-114X112X2,variation,"Polish Rod Liner - Hard Face - 1 1/4"" x 1 1/2"" x 16'","1 1/4"" x 1 1/2"" x 16'",1,,0,20,16,1.5,1.5,459,,id:5360,"Harris Sales",336.5,"jeffh.hsc@gmail.com ",,,0,,1
5623,P-PRL-PRLHF-114X112X3,variation,"Polish Rod Liner - Hard Face - 1 1/4"" X 1 1/2"" X 6'","1 1/4"" X 1 1/2"" X 6'\n",2,1,0,8,,,,169,,id:5360,"Harris Sales",126.25,"jeffh.hsc@gmail.com ",,,0,,2
5624,P-PRL-PRLHF-114X112X4,variation,"Polish Rod Liner - Hard Face - 1 1/4"" X 1 1/2"" X 7'","1 1/4"" X 1 1/2"" X 7'\n",1,,0,7,,,,199,,id:5360,"Harris Sales",147.25,"jeffh.hsc@gmail.com ",Arrow,293.2,0,,1
5625,P-PRL-PRLHF-114X112X5,variation,"Polish Rod Liner - Hard Face - 1 1/4"" X 1 1/2"" X 8'","1 1/4"" X 1 1/2"" X 8'\n",1,,0,10,,,,229,,id:5360,"Harris Sales",168.25,"jeffh.hsc@gmail.com ",Arrow,330.63,0,,1
5626,P-PRL-PRLHF-9FT,variation,"Polish Rod Liner - Hard Face - 1 1/4"" X 1 1/2"" X 9'","1 1/4"" X 1 1/2"" X 9' \n",1,,0,10,,,,249,,id:5360,"Harris Sales",189.25,"jeffh.hsc@gmail.com ",Arrow,377.46,0,,1
5627,P-PRL-PRLHF-4FT,variation,"Polish Rod Liner - Hard Face - 1 1/8"" X 1 3/8"" X 4'","1 1/8"" X 1 3/8"" X 4' \n",1,,0,6,,,,99,,id:5360,"Harris Sales",79.5,"jeffh.hsc@gmail.com ",Arrow,218.15,0,,1
5628,P-PRL-PRLHF-118X138X,variation,"Polish Rod Liner - Hard Face - 1 1/8"" X 1 3/8"" X 6'","1 1/8"" X 1 3/8"" X 6'\n",0,,0,8,,,,159,,id:5360,"Harris Sales",119.25,"jeffh.hsc@gmail.com ",,,0,,1
5629,P-PRL-PRLHF-118X1516,variation,"Polish Rod Liner - Hard Face - 1 1/8"" X 1 5/16"" X 6'","1 1/8"" X 1 5/16"" X 6'\n",1,,0,8,,,,159,,id:5360,"Harris Sales",119.25,"jeffh.hsc@gmail.com ",,,0,,1
5630,P-PRL-PRLHS-114TYPSN,variation,"Polish Rod Liner - Head Seal - 1 1/4"" - type s","1 1/4"" - type s\n",4,2,0,0.0625,,,,4,,id:5408,"Harris Sales",3.5,"jeffh.hsc@gmail.com ",Arrow,4.76,0,7A3,4
4668,P-PRD-PRLC-112,variation,"Polish Rod Lubricator - Complete - 1 1/2""","1 1/2""",1,,0,6,,,,109,,id:4666,"Young Skinner Bros",91,cthoendel@youngskinnerbros.com,Arrow,118.4,0,2C2,2
4669,P-PRD-PRLC-134,variation,"Polish Rod Lubricator - Complete - 1 3/4""","1 3/4""",1,,0,6,,,,109,,id:4666,"Young Skinner Bros",91,cthoendel@youngskinnerbros.com,Arrow,118.4,0,2C2,2
4667,P-PRD-PRLC-1516,variation,"Polish Rod Lubricator - Complete - 1 5/16""","1 5/16""",1,,0,6,,,,109,,id:4666,"Young Skinner Bros",91,cthoendel@youngskinnerbros.com,Arrow,118.4,0,2C2,2
6036,P-PRD-PRLW-112,variation,"Polish Rod Lubricator - Wick - 1 1/2""","1 1/2""",1,,0,0.06,,,,9,,id:6034,"Young Skinner Bros",8.75,cthoendel@youngskinnerbros.com,,,0,2C2,2
6037,P-PRD-PRLW-134,variation,"Polish Rod Lubricator - Wick - 1 3/4""","1 3/4""",1,,0,0.06,,,,9,,id:6034,"Young Skinner Bros",8.75,cthoendel@youngskinnerbros.com,,,0,2C2,2
6038,P-PRD-PRLW-1516,variation,"Polish Rod Lubricator - Wick - 1 5/16""","1 5/16""",1,,0,0.06,,,,9,,id:6034,"Young Skinner Bros",8.75,cthoendel@youngskinnerbros.com,,,0,2C2,2
4736,P-PRD-PROD-16FT,variation,"Polish Rods - 1 1/4"" x 16' x 3/4 pin","1 1/4"" x 16' x 3/4"" pin",1,,0,67,16,2,2,169,,id:4735,"Harris Sales",139.75,"jeffh.hsc@gmail.com ",Arrow,303.44,0,,2
4910,P-PRD-PROD-22FT,variation,"Polish Rods - 1 1/4"" x 22' x 3/4 pin","1 1/4"" x 22' x 3/4"" pin",0,,0,92,22,2,2,199,,id:4735,"Harris Sales",168.5,"jeffh.hsc@gmail.com ",Arrow,350.34,0,,0
4737,P-PRD-PROD-22FT2,variation,"Polish Rods - 1 1/4"" x 22' x 3/4"" and 7/8"" pin","1 1/4"" x 22' x 3/4"" and 7/8"" pin",1,,0,92,,,,199,,id:4735,"Harris Sales",168.5,"jeffh.hsc@gmail.com ",Arrow,350.34,0,,1
4738,P-PRD-PROD-26FT,variation,"Polish Rods - 1 1/4"" x 26' x 3/4"" and 7/8"" pin","1 1/4"" x 26' x 3/4"" and 7/8"" pin",0,,0,109,,,,229,,id:4735,"Harris Sales",192.75,"jeffh.hsc@gmail.com ",,,0,,1
4912,P-PRD-PROD-11FT,variation,"Polish Rods - 1 1/8"" x 11' x 5/8"" and 3/4"" pin","1 1/8"" x 11' x 5/8"" and 3/4"" pin",2,,0,37,,,,99,,id:4735,"Harris Sales",84,"jeffh.hsc@gmail.com ",Arrow,142.86,0,,2
3167,P-PLY-PP500R-500FT,variation,"Poly Pipe - 500' Roll - 1""","500' 1"" DR11 HDPE Pipe",2,,0,100,45,45,13,299,,id:2353,ISCO,190,Lura.Scroggins@isco-pipe.com,,,0,Y-SW,1
3168,P-PLY-PP500R-500FT2,variation,"Poly Pipe - 500' Roll - 2""","500' 2"" DR11 HDPE Pipe",7,2,0,320,81,81,13,649,,id:2353,ISCO,485,Lura.Scroggins@isco-pipe.com,Arrow,870,0,Y-SW,4
3169,P-PLY-PP500R-500FT3,variation,"Poly Pipe - 500' Roll - 3""","500' 3"" DR11 HDPE Pipe",2,1,0,695,,,,1259,,id:2353,ISCO,1175,Lura.Scroggins@isco-pipe.com,Arrow,1820,0,Y-SW,2
5631,P-PLY-PPDR7-20FT,variation,"Poly Pipe - Stick - DR7 - 260 psi - 2"" x 20'","2"" x 20' \n",3,1,0,20,240,2.38,2.38,69,,id:5372,ISCO,21.2,Lura.Scroggins@isco-pipe.com,,,80.9634,Y-N,4
5632,P-PLY-PPDR7-20FT2,variation,"Poly Pipe - Stick - DR7 - 260 psi - 3"" x 20'","3"" x 20' \n",4,1,0,30,240,3.5,3.5,99,,id:5372,ISCO,45.8,Lura.Scroggins@isco-pipe.com,,,174.9116,Y-N,4
6532,P-FIT-PSKT-1,variation,"Poly Socket Coupling - 145 psi - 1""","1""",1,,0,0.1,2,2,2,7,,id:5373,ISCO,4.19,"Lura.Scroggins@isco-pipe.com ",,,1.38,5C2,1
5633,P-FIT-PSKT-2N,variation,"Poly Socket Coupling - 145 psi - 2""","2"" \n",2,,0,0.8,,,,14,,id:5373,ISCO,6.33,"Lura.Scroggins@isco-pipe.com ",Arrow,7.46,0,5C2,2
6531,P-FIT-PSKT-3,variation,"Poly Socket Coupling - 145 psi - 3""","3""",1,,0,1.02,5,5,3,39,,id:5373,ISCO,22.75,"Lura.Scroggins@isco-pipe.com ",,,7.48,5C2,1
6533,P-FIT-PTRNSST-1MPT,variation,"Poly Transition - Stainless - 304ss - Thread - DR11 - 160 psi - 1"" - mpt","1"", mpt",1,,0,0.268,5.5,1,1,69,,id:5375,ISCO,40.71,"Lura.Scroggins@isco-pipe.com ",,,13.38,5C3,1
5635,P-FIT-PTRNSST-112MPTN,variation,"Poly Transition - Stainless - 304ss - Thread - DR11 - 160 psi - 1-1/2"" - mpt","1 1/2"", mpt \n",1,,0,3,,,,74,,id:5375,ISCO,49.41,"Lura.Scroggins@isco-pipe.com ",,,0,5C3,1
5636,P-FIT-PTRNSST-2MPT,variation,"Poly Transition - Stainless - 304ss - Thread - DR11 - 160 psi - 2"" - mpt","2"", mpt\n",2,2,0,1.29,8.5,2.5,2.5,79,,id:5375,ISCO,51.63,"Lura.Scroggins@isco-pipe.com ",Arrow,53.98,1.827369255,5C3,4
5637,P-FIT-PTRNSST-3MPT,variation,"Poly Transition - Stainless - 304ss - Thread - DR11 - 160 psi - 3"" -mpt","3"", mpt\n",4,2,0,6,,,,86,,id:5375,ISCO,84.66,"Lura.Scroggins@isco-pipe.com ",Arrow,89.21,0,5C3,4
6545,P-FIT-PTRNSSG-1,variation,"Poly Transition - Stainless - 316ss - Groove - DR11 - 160 psi - 1""","1""",1,,0,0.312,8,1.5,1.5,45,,id:5376,ISCO,26.98,"Lura.Scroggins@isco-pipe.com ",,,6.450729047,5C3,1
5639,P-FIT-PTRNSSG-2N,variation,"Poly Transition - Stainless - 316ss - Groove - DR11 - 160 psi - 2""","2""\n",2,1,0,0.968,8.25,2.25,2.25,59,,id:5376,ISCO,39.95,"Lura.Scroggins@isco-pipe.com ",,,12.47,5C3,2
5640,P-FIT-PTRNSSG-3N,variation,"Poly Transition - Stainless - 316ss - Groove - DR11 - 160 psi - 3""","3"" \n",1,,0,7,,,,119,,id:5376,ISCO,91,"Lura.Scroggins@isco-pipe.com ",,,0,5C3,1
5821,P-FIT-PTRNSCG-2,variation,"Poly Transition – Steel - Coated – Groove – DR11 – 160 psi - 2""","2""",3,1,0,1,,,,49,,id:5817,ISCO,28.24,Lura.Scroggins@isco-pipe.com,,,0,5C3,2
5822,P-FIT-PTRNSCG-3,variation,"Poly Transition – Steel - Coated – Groove – DR11 – 160 psi - 3""","3""",2,,0,2.4,,,,69,,id:5817,ISCO,58.28,Lura.Scroggins@isco-pipe.com,,,0,5C3,1
5830,P-FIT-PTRNSCT-1,variation,"Poly Transition – Steel – Coated - Thread – DR11 – 160 psi - 1""","1""",5,1,0,0.27,,,,39,,id:5829,ISCO,28.34,Lura.Scroggins@isco-pipe.com,,,0,5C3,2
5831,P-FIT-PTRNSCT-2,variation,"Poly Transition – Steel – Coated - Thread – DR11 – 160 psi - 2""","2""",6,2,0,3.5,18.25,2.88,2.88,79,,id:5829,ISCO,57.45,Lura.Scroggins@isco-pipe.com,Arrow,75.5,4.59,5C3,8
5832,P-FIT-PTRNSCT-3,variation,"Poly Transition – Steel – Coated - Thread – DR11 – 160 psi - 3""","3""",3,1,0,2.4,,,,129,,id:5829,ISCO,92.82,Lura.Scroggins@isco-pipe.com,,,0,5C3,2
6547,P-FIT-PTRNSG-1,variation,"Poly Transition - Steel - Groove - DR11 - 160 psi - 1""","1""",3,1,0,0.293,8,1.5,1.5,35,,id:5374,ISCO,21.46,"Lura.Scroggins@isco-pipe.com ",,,3.137980841,5C3,2
5634,P-FIT-PTRNSG-2N,variation,"Poly Transition - Steel - Groove - DR11 - 160 psi - 2""","2"" \n",0,,0,1,9,2.38,2.38,59,,id:5374,ISCO,31.78,"Lura.Scroggins@isco-pipe.com ",Arrow,35.28,9.294038317,5C3,1
6546,P-FIT-PTRNSG-3,variation,"Poly Transition - Steel - Groove - DR11 - 160 psi - 3""","3""",0,,0,3.23,10.5,3.5,3.5,119,,id:5374,ISCO,71.67,"Lura.Scroggins@isco-pipe.com ",,,15.57,5C3,1
6549,P-FIT-PTRNST-1MPT,variation,"Poly Transition - Steel - Thread - DR11 - 160 psi - 1"" - mpt","1"" mpt",1,,0,0.275,5,1.5,1.5,69,,id:5377,ISCO,58.53,"Lura.Scroggins@isco-pipe.com ",,,0,5C3,1
5641,P-FIT-PTRNST-2MPTN,variation,"Poly Transition - Steel - Thread - DR11 - 160 psi - 2"" - mpt","2"" mpt \n",2,3,0,1.35,8.25,2.5,2.5,64,,id:5377,ISCO,45.88,"Lura.Scroggins@isco-pipe.com ",,,0,5C3,4
6548,P-FIT-PTRNST-3MPT,variation,"Poly Transition - Steel - Thread - DR11 - 160 psi - 3"" - mpt","3"" mpt",1,,0,2.44,8,3.5,3.5,99,,id:5377,ISCO,73.77,"Lura.Scroggins@isco-pipe.com ",,,0,5C3,1
8824,P-PLY-PTBLK-14X1,variation,"Poly Tube - Black - 150 psi - 1/4"" x 1'","1/4"" x 1'",146,50,0,0.0151,12,0.25,0.25,0.49,,id:8823,Zoro,0.3069,https://www.zoro.com/surethane-uv-surethane-uv-polyurethane-tubing-14-od-x-100-black-puv14abk/i/G3635796/,,,0,7A2,200
8825,P-PLY-PTBLK-38X1,variation,"Poly Tube - Black - 150 psi - 3/8"" x 1'","3/8"" x 1'",54,50,0,0.0318,12,0.38,0.38,0.79,,id:8823,Zoro,0.5145,https://www.zoro.com/surethane-surethane-polyurethane-tubing-38-od-x-100-black-pu38abk/i/G3624891/,,,0,7A2,100
8549,V-WLS-PGS-DEP1T,"variation, virtual","Polymer Gel Service - 1 Treatment Deposit","Deposit for 1 Treatment",,,0,,,,,1500,,id:376,,,,,,,,
